# evolve: q=0.2 e0=0.5 Vx0=0 Vy0=0 varpi0=0 xi=[0.510826,10] chandrasekhar=integral
xi a_over_ah e sig_e Vx sig_Vx Vy sig_Vy varpi sig_varpi t sig_t x sig_x y sig_y C_xx C_xy C_yy C_VxVx C_VxVy C_VyVy
4.114019367257391e+00 1.634195801357030e-02 9.644956143081831e-01 4.574388752034605e-04 -8.421233978506693e-04 6.746299431373251e-06 2.838531361924207e-05 5.144570517920091e-05 -6.380552997294779e+00 6.086768800794191e-02 3.396679124433753e+00 2.037817706710314e-03 -6.964415309355555e-04 9.196813681293397e-05 -1.265728453072793e-03 4.736021557693367e-05 8.458138188842541e-09 -3.746726814425890e-09 2.242990019493631e-09 4.551255601774706e-11 8.846588248929974e-11 2.646660581385259e-09
4.116100922957913e+00 1.630797669698083e-02 9.646496169087780e-01 4.560535730088711e-04 -8.410088407922721e-04 6.772052916524188e-06 3.090392753069765e-05 5.138173380164253e-05 -6.383341041539036e+00 6.087386215529942e-02 3.404066886801729e+00 2.044814160005389e-03 -7.026588234868428e-04 9.195636988632902e-05 -1.265509436023874e-03 4.768318650100038e-05 8.455973962671357e-09 -3.779316225109701e-09 2.273686274889185e-09 4.586070070420376e-11 9.616528256698486e-11 2.640082568462854e-09
4.118441238391479e+00 1.626985551262408e-02 9.648221642382970e-01 4.544968919735742e-04 -8.397492097284128e-04 6.810059373164491e-06 3.372418252838889e-05 5.130979472245793e-05 -6.386473292105560e+00 6.088077555371528e-02 3.412391448821100e+00 2.052693961138458e-03 -7.096546138440473e-04 9.194181541100003e-05 -1.265240421708416e-03 4.804756967628582e-05 8.453297421070401e-09 -3.815917886021408e-09 2.308568951797540e-09 4.637690866602554e-11 1.047609717515205e-10 2.632695034460772e-09
4.120719245636641e+00 1.623283484657066e-02 9.649895092050802e-01 4.529825868203250e-04 -8.385169933638021e-04 6.856014126452501e-06 3.645795000840678e-05 5.123976026148342e-05 -6.389519728561161e+00 6.088747581505797e-02 3.420513157902255e+00 2.060381499870171e-03 -7.164698121425994e-04 9.192630108639414e-05 -1.264955409404552e-03 4.840351504995930e-05 8.450444831426389e-09 -3.851503400905754e-09 2.342900269191637e-09 4.700492970211625e-11 1.130663410747845e-10 2.625513031654295e-09
4.122874236197247e+00 1.619789090615855e-02 9.651472655870005e-01 4.515509949322964e-04 -8.373455163561686e-04 6.907318786709008e-06 3.903373905339553e-05 5.117349012617233e-05 -6.392399446176343e+00 6.089378784053021e-02 3.428213379298376e+00 2.067673662547379e-03 -7.229220701810017e-04 9.191040065347473e-05 -1.264664747347111e-03 4.874136718152690e-05 8.447521748282248e-09 -3.885127502007202e-09 2.375720874724428e-09 4.771105282122321e-11 1.208671582909646e-10 2.618726091693457e-09
4.124981421886459e+00 1.616379487819295e-02 9.653010046348193e-01 4.501521368652247e-04 -8.361943479090547e-04 6.964540394547612e-06 4.154264943781460e-05 5.110866495483197e-05 -6.395213200263377e+00 6.089993529222005e-02 3.435758904782911e+00 2.074826547911381e-03 -7.292359410055242e-04 9.189370192728032e-05 -1.264360741827623e-03 4.907276888892931e-05 8.444452453899843e-09 -3.917966637560392e-09 2.408136646426268e-09 4.850482290728542e-11 1.284420098013438e-10 2.612095633465270e-09
4.127314057735354e+00 1.612613457177273e-02 9.654705963657220e-01 4.486048615028378e-04 -8.349138825452935e-04 7.035627929613854e-06 4.430877066981172e-05 5.103686371027180e-05 -6.398325588251398e+00 6.090671280497622e-02 3.444130376277013e+00 2.082775661126267e-03 -7.362307610019176e-04 9.187388894251421e-05 -1.264001376736424e-03 4.944081289209178e-05 8.440811469421434e-09 -3.954272211420643e-09 2.444393979430828e-09 4.950006036396253e-11 1.367660021183467e-10 2.604761457380859e-09
4.129667262329068e+00 1.608823109263129e-02 9.656410500951961e-01 4.470454190462553e-04 -8.336151833649320e-04 7.115172561214886e-06 4.708746690277121e-05 5.096438381574974e-05 -6.401462835517829e+00 6.091352170421456e-02 3.452595572763748e+00 2.090833780031015e-03 -7.432929770432645e-04 9.185248739190907e-05 -1.263614518946799e-03 4.981334392568538e-05 8.436879440080814e-09 -3.990845615699924e-09 2.481369233058617e-09 5.062568057586520e-11 1.450983544748070e-10 2.597368417719054e-09
4.131963914003021e+00 1.605132442686168e-02 9.658067951855953e-01 4.455250440391885e-04 -8.323412547960883e-04 7.199929106524757e-06 4.978798936397367e-05 5.089359101816170e-05 -6.404522164894470e+00 6.092014092317368e-02 3.460876669888938e+00 2.098742355188784e-03 -7.501909533524794e-04 9.183023064135265e-05 -1.263213388240810e-03 5.017810504104083e-05 8.432791259644023e-09 -4.026487225289154e-09 2.517842225509728e-09 5.183897913898239e-11 1.531673553708788e-10 2.590157606723909e-09
4.134246448907238e+00 1.601472850022703e-02 9.659709234875379e-01 4.440157401742769e-04 -8.310684546955696e-04 7.290668706053240e-06 5.246072926106869e-05 5.082316621712415e-05 -6.407560199405539e+00 6.092669571397756e-02 3.469125852412026e+00 2.106652185636557e-03 -7.570518421885157e-04 9.180677009854074e-05 -1.262791641121454e-03 5.054176315756444e-05 8.428483035926315e-09 -4.061855892354740e-09 2.554469823075339e-09 5.315385018142402e-11 1.611247806521232e-10 2.582994224333429e-09
4.136403170797354e+00 1.598022640379337e-02 9.661254584090839e-01 4.425913718354233e-04 -8.298601148284839e-04 7.381957981302773e-06 5.497599091447862e-05 5.075655369376158e-05 -6.410428475675121e+00 6.093286932344557e-02 3.476937786183816e+00 2.114178031866831e-03 -7.635393766285883e-04 9.178337462701543e-05 -1.262371986117771e-03 5.088640366382918e-05 8.424187857923060e-09 -4.095223797273104e-09 2.589426077838168e-09 5.449330363771970e-11 1.685868672455833e-10 2.576227742867703e-09
4.138669436230961e+00 1.594405197498456e-02 9.662872713224459e-01 4.410966623863557e-04 -8.285839824433970e-04 7.483241281137608e-06 5.760828489379096e-05 5.068646786628680e-05 -6.413440001800508e+00 6.093933794078384e-02 3.485164821562217e+00 2.122147524886747e-03 -7.703614189201820e-04 9.175750510063533e-05 -1.261908856136816e-03 5.124960794495939e-05 8.419439742293120e-09 -4.130230874830112e-09 2.626522314512044e-09 5.599890007172203e-11 1.763682548360476e-10 2.569118024760124e-09
4.140891467849172e+00 1.590866311951246e-02 9.664453589237270e-01 4.396333106688508e-04 -8.273265831505813e-04 7.587474599750991e-06 6.017865061343125e-05 5.061765465066599e-05 -6.416390298925807e+00 6.094566435530684e-02 3.493249562991956e+00 2.130029731098083e-03 -7.770552265563342e-04 9.173086128749235e-05 -1.261432705826780e-03 5.160676072085106e-05 8.414550912545162e-09 -4.164497348106840e-09 2.663257752099175e-09 5.756977080186645e-11 1.839385889850746e-10 2.562146962334089e-09
4.143074563521618e+00 1.587397086793232e-02 9.666001309024732e-01 4.381978988275413e-04 -8.260853058936343e-04 7.694219505132007e-06 6.269379851062384e-05 5.054994176070983e-05 -6.419286509747198e+00 6.095186725496338e-02 3.501210324685481e+00 2.137846880557290e-03 -7.836364379498234e-04 9.170345092250902e-05 -1.260943615543887e-03 5.195864075971400e-05 8.409522911097021e-09 -4.198106202546479e-09 2.699700349597014e-09 5.920101379315382e-11 1.913191124245524e-10 2.555296612011156e-09
4.145390271761130e+00 1.583725391208617e-02 9.667637149614852e-01 4.366780030112120e-04 -8.247616990111178e-04 7.811701447430612e-06 6.535062962334823e-05 5.047798436999787e-05 -6.422356030522558e+00 6.095843650048096e-02 3.509673885732715e+00 2.146226215414446e-03 -7.906224641128111e-04 9.167303949628736e-05 -1.260401746051435e-03 5.233294741336208e-05 8.403946170487863e-09 -4.233692611709200e-09 2.738737384969721e-09 6.102267950378951e-11 1.990858808284813e-10 2.548026906057749e-09
4.147475376206925e+00 1.580426598713108e-02 9.669104908408088e-01 4.353120486950940e-04 -8.235643355007986e-04 7.920899661522584e-06 6.773328264681071e-05 5.041307447393325e-05 -6.425117542298192e+00 6.096434541866334e-02 3.517311609046771e+00 2.153855318433283e-03 -7.969171956587334e-04 9.164447997352797e-05 -1.259893507305569e-03 5.267089239543153e-05 8.398710709618370e-09 -4.265677051967036e-09 2.774222905731128e-09 6.274065144790858e-11 2.060249490339008e-10 2.541478077914340e-09
4.149708053902623e+00 1.576901951661055e-02 9.670671118091456e-01 4.338523560675879e-04 -8.222763119254636e-04 8.040995050205728e-06 7.027431936493284e-05 5.034342118845994e-05 -6.428072008971036e+00 6.097066956858810e-02 3.525507792812851e+00 2.162120742455331e-03 -8.036620048192082e-04 9.161266333251758e-05 -1.259327927461424e-03 5.303370027729649e-05 8.392880082877210e-09 -4.299862155138900e-09 2.812573365102118e-09 6.465760139743302e-11 2.133976100059406e-10 2.534460056958677e-09
4.151959235299595e+00 1.573356052051744e-02 9.672244636630045e-01 4.323838776690232e-04 -8.209710984558818e-04 8.165058745155901e-06 7.282575805016362e-05 5.027302798099339e-05 -6.431048315511245e+00 6.097704687962155e-02 3.533790707740820e+00 2.170563960174272e-03 -8.104674475419053e-04 9.157928936723276e-05 -1.258735272143907e-03 5.340049006929942e-05 8.386766241007351e-09 -4.334262592197549e-09 2.851612339641345e-09 6.666818431184686e-11 2.207715116757045e-10 2.527377342377744e-09
4.154090175738423e+00 1.570006893711574e-02 9.673728876387042e-01 4.309971253462660e-04 -8.197299040408491e-04 8.284920236597084e-06 7.523111349481530e-05 5.020623325324656e-05 -6.433863165978230e+00 6.098308806597313e-02 3.541648665349125e+00 2.178665262854335e-03 -8.169137298970713e-04 9.154650158419434e-05 -1.258153549392832e-03 5.374857781904771e-05 8.380761952304898e-09 -4.366760885250630e-09 2.888909617570228e-09 6.863990332677589e-11 2.276963184991230e-10 2.520665857479401e-09
4.156289409743687e+00 1.566557875152010e-02 9.675255360474427e-01 4.295695237470766e-04 -8.184428079471291e-04 8.410749054531889e-06 7.770345483539580e-05 5.013711402157235e-05 -6.436765655358333e+00 6.098933152919796e-02 3.549776316691654e+00 2.187145597751893e-03 -8.235709810619655e-04 9.151144327771450e-05 -1.257532038461707e-03 5.410871509203157e-05 8.374344250770357e-09 -4.400232810782544e-09 2.927753048910645e-09 7.074069965830907e-11 2.347865544607534e-10 2.513730202412147e-09
4.158252642817335e+00 1.563485373924601e-02 9.676613480104584e-01 4.282984031849965e-04 -8.172886863836275e-04 8.524673994322422e-06 7.990191055018948e-05 5.007525029692708e-05 -6.439354435418657e+00 6.099491593707430e-02 3.557047158282772e+00 2.194825137414733e-03 -8.295175551287530e-04 9.147910082075522e-05 -1.256959068623522e-03 5.443096246264929e-05 8.368425886973900e-09 -4.430053048610864e-09 2.962729674610336e-09 7.267006670947699e-11 2.410678084669732e-10 2.507530692299895e-09
4.160453350798783e+00 1.560048382477727e-02 9.678130782966752e-01 4.268774415568691e-04 -8.159892772122376e-04 8.653853303277441e-06 8.235654163625039e-05 5.000569803760963e-05 -6.442253803533292e+00 6.100119223082323e-02 3.565214783507625e+00 2.203563824242178e-03 -8.361875583201154e-04 9.144167335288599e-05 -1.256296424060833e-03 5.479302617906068e-05 8.361579625575901e-09 -4.463411574795909e-09 3.002275717859229e-09 7.488917699464588e-11 2.480545334756823e-10 2.500569836228596e-09
4.162802975518166e+00 1.556387157171953e-02 9.679744827901541e-01 4.253651776697843e-04 -8.145952343599648e-04 8.793212061590612e-06 8.496596043309878e-05 4.993119150214717e-05 -6.445346335727872e+00 6.100791746417633e-02 3.573955338543940e+00 2.213055028757510e-03 -8.433136676562750e-04 9.140034547293964e-05 -1.255565163998951e-03 5.518055288030971e-05 8.354023152572718e-09 -4.498945030981889e-09 3.044893416176657e-09 7.732057836010262e-11 2.554510774189761e-10 2.493123884824094e-09
4.165066401591621e+00 1.552868373655455e-02 9.681293884953680e-01 4.239134243425111e-04 -8.132455075904923e-04 8.928594506324974e-06 8.746864621179863e-05 4.985916848306482e-05 -6.448322403484729e+00 6.101442504352288e-02 3.582395078330405e+00 2.222364900316778e-03 -8.501829462387397e-04 9.135919865081404e-05 -1.254837499607812e-03 5.555478963917991e-05 8.346503178118901e-09 -4.533092330199531e-09 3.086334651853532e-09 7.971979985837649e-11 2.625152349822537e-10 2.485936681822644e-09
4.167348577103026e+00 1.549328496327740e-02 9.682850053302992e-01 4.224549443267396e-04 -8.118781112826516e-04 9.065914101810159e-06 8.998105667747331e-05 4.978627734410612e-05 -6.451320076649651e+00 6.102102100043851e-02 3.590924515022626e+00 2.231927121646111e-03 -8.571136440281556e-04 9.131638516792441e-05 -1.254080713383565e-03 5.593303407524962e-05 8.338682200136725e-09 -4.567438305744165e-09 3.128504300863035e-09 8.219079850140031e-11 2.695771536186208e-10 2.478673411784254e-09
4.169486506478117e+00 1.546019679692229e-02 9.684302667352341e-01 4.210937436978816e-04 -8.105914906280283e-04 9.195085420140043e-06 9.232471805032235e-05 4.971773816820027e-05 -6.454125453652863e+00 6.102723651837942e-02 3.598932930503817e+00 2.241052841160417e-03 -8.636103508453024e-04 9.127507066508692e-05 -1.253350712596238e-03 5.628818661545550e-05 8.331138524916612e-09 -4.599534835111401e-09 3.168359952456344e-09 8.454959588367200e-11 2.761377629560763e-10 2.471853488561718e-09
4.171747752008965e+00 1.542527699201503e-02 9.685833615136688e-01 4.196596772788930e-04 -8.092244571116822e-04 9.331996976373180e-06 9.479293587213728e-05 4.964495291287231e-05 -6.457089614561032e+00 6.103385437022727e-02 3.607422379674816e+00 2.250890235753069e-03 -8.704860248934111e-04 9.123010316632643e-05 -1.252556437048273e-03 5.666467072614127e-05 8.322931723738564e-09 -4.633397967371913e-09 3.210884908502011e-09 8.708616756703816e-11 2.830187856387068e-10 2.464621349721309e-09
4.174043263122687e+00 1.538990870692408e-02 9.687382045050028e-01 4.182101211649440e-04 -8.078296860541390e-04 9.471090880992545e-06 9.728738050227935e-05 4.957074961740584e-05 -6.460095445551583e+00 6.104062441531981e-02 3.616060636263943e+00 2.261080421846365e-03 -8.774702918062973e-04 9.118311966098498e-05 -1.251726804020218e-03 5.704773743839100e-05 8.314361311109504e-09 -4.667683034325970e-09 3.254444346839598e-09 8.970156247602016e-11 2.899435850231499e-10 2.457259217631541e-09
4.176268462023730e+00 1.535570117238134e-02 9.688877565129734e-01 4.168112625567202e-04 -8.064717316878284e-04 9.605830594353930e-06 9.969477419597961e-05 4.949850461837939e-05 -6.463006023811181e+00 6.104724277275775e-02 3.624453762520983e+00 2.271162850364111e-03 -8.842448121828901e-04 9.113629258352334e-05 -1.250900143691945e-03 5.741990289264836e-05 8.305823825869573e-09 -4.700828166430382e-09 3.297045248201167e-09 9.227198140742598e-11 2.965984305252561e-10 2.450101959455726e-09
4.178501763811735e+00 1.532144552333600e-02 9.690373122823686e-01 4.154138339113385e-04 -8.051025507788112e-04 9.740759209494812e-06 1.021002695866564e-04 4.942566646482692e-05 -6.465923988423978e+00 6.105394608044692e-02 3.632896786674861e+00 2.281492389692186e-03 -8.910480953495417e-04 9.108802612711908e-05 -1.250048251006995e-03 5.779423589929217e-05 8.297028503734729e-09 -4.734003103685575e-09 3.340173703183032e-09 9.488238997735798e-11 3.032203379815759e-10 2.442896505492316e-09
4.180684139866033e+00 1.528804482720501e-02 9.691829359715772e-01 4.140548602627397e-04 -8.037585802736165e-04 9.872163912193217e-06 1.044406048487829e-04 4.935416007805833e-05 -6.468772245942473e+00 6.106056091940093e-02 3.641166066151995e+00 2.291797473847456e-03 -8.977001593590070e-04 9.103963305423992e-05 -1.249194267269510e-03 5.816080855877285e-05 8.288214786650653e-09 -4.766331657600825e-09 3.382679652210225e-09 9.745962030921007e-11 3.096362751599585e-10 2.435833117010606e-09
4.182875434038663e+00 1.525458090170722e-02 9.693286374514353e-01 4.126971580862559e-04 -8.024032747663980e-04 1.000349636351435e-05 1.067802161635524e-04 4.928201902036436e-05 -6.471628929729166e+00 6.106727227836580e-02 3.649487883451197e+00 2.302361715397137e-03 -9.043832551597034e-04 9.098982248521442e-05 -1.248315384902009e-03 5.852964011297681e-05 8.279147795890833e-09 -4.798700997116269e-09 3.425718771754584e-09 1.000699394948448e-10 3.160239378147427e-10 2.428717398723555e-09
4.184940095142603e+00 1.522311785330547e-02 9.694654461602219e-01 4.114244139525386e-04 -8.011208907358365e-04 1.012657026600429e-05 1.089752006921242e-04 4.921372644951443e-05 -6.474317526292032e+00 6.107366437835127e-02 3.657346038511682e+00 2.312520545738619e-03 -9.106836284197813e-04 9.094177283343406e-05 -1.247467655347624e-03 5.887784572592214e-05 8.270406046087924e-09 -4.829114297387424e-09 3.466600717325488e-09 1.025474253523221e-10 3.219928842178363e-10 2.421990871047636e-09
4.187094200055646e+00 1.519036095391125e-02 9.696076941562944e-01 4.101034971451945e-04 -7.997775572313620e-04 1.025413190260985e-05 1.112554563044834e-04 4.914212532852596e-05 -6.477119432699522e+00 6.108040932583385e-02 3.665562521487282e+00 2.323337543703812e-03 -9.172605081797356e-04 9.089048651794725e-05 -1.246562883475007e-03 5.924183891163322e-05 8.261080539469151e-09 -4.860755012812100e-09 3.509595477631899e-09 1.051472210761211e-10 3.281691672667210e-10 2.414948481804553e-09
4.189295096137939e+00 1.515696531164883e-02 9.697525195596660e-01 4.087614872754982e-04 -7.983990551117073e-04 1.038347495532989e-05 1.135748605724182e-04 4.906859336629946e-05 -6.479978801023417e+00 6.108738612492255e-02 3.673976431673407e+00 2.334625479429551e-03 -9.239839669094485e-04 9.083686868783180e-05 -1.245617020541384e-03 5.961447039333766e-05 8.251336713010398e-09 -4.892986097951717e-09 3.553885080278132e-09 1.078165521479630e-10 3.344259979572478e-10 2.407726854947247e-09
4.191613436543514e+00 1.512186700716989e-02 9.699045148222104e-01 4.073564559204943e-04 -7.969403238344717e-04 1.051850470537114e-05 1.160066021009733e-04 4.899071197330276e-05 -6.482986959505177e+00 6.109483441063365e-02 3.682860117146180e+00 2.346780057471770e-03 -9.310702171829463e-04 9.077905979871292e-05 -1.244597241324847e-03 6.000777529707123e-05 8.240837697938296e-09 -4.926829031184113e-09 3.600933096103792e-09 1.106389412369149e-10 3.409583507283401e-10 2.400089859651110e-09
4.193714718965401e+00 1.509012505492419e-02 9.700417880948303e-01 4.061511817439639e-04 -7.956140257061083e-04 1.063631909871099e-05 1.182043803337232e-04 4.891112190518502e-05 -6.485709920529638e+00 6.110205695324568e-02 3.690930593685397e+00 2.358349527889621e-03 -9.374965523346860e-04 9.072544620373692e-05 -1.243652144858851e-03 6.036490936641649e-05 8.231106588867162e-09 -4.957397280318281e-09 3.643922282815677e-09 1.131312839696041e-10 3.468687238721805e-10 2.392297846023870e-09
4.195226113840838e+00 1.506733514386214e-02 9.701402555503345e-01 4.053395876640833e-04 -7.946630372334762e-04 1.068387435388965e-05 1.198015073951351e-04 4.885197659946551e-05 -6.487665187357462e+00 6.110763115447222e-02 3.696746770315651e+00 2.367055976961804e-03 -9.421212168125890e-04 9.068614621984100e-05 -1.242960005629390e-03 6.062212378575940e-05 8.223977116206381e-09 -4.979317562091436e-09 3.675041892295935e-09 1.141451712097010e-10 3.512196126346985e-10 2.386515617674725e-09
4.196769249966895e+00 1.504410212514383e-02 9.702405654700021e-01 4.045143994690939e-04 -7.936909713269749e-04 1.072025019669755e-05 1.214331920703981e-04 4.879273916593530e-05 -6.489658239944480e+00 6.111337347638982e-02 3.702695011970576e+00 2.376035522511174e-03 -9.468451737804337e-04 9.064540762709932e-05 -1.242242541564293e-03 6.088509298056469e-05 8.216589923882996e-09 -5.001647781289621e-09 3.706994547252007e-09 1.149237642797939e-10 3.556726592134240e-10 2.380731395314997e-09
4.198916386336806e+00 1.501183503963117e-02 9.703797595262151e-01 4.033718334936155e-04 -7.923343258444098e-04 1.076749568115236e-05 1.236951392727684e-04 4.871048336548262e-05 -6.492425839889419e+00 6.112144673859597e-02 3.710988179526173e+00 2.388674776365633e-03 -9.534217632044106e-04 9.058769190304822e-05 -1.241226084187058e-03 6.125159841176318e-05 8.206129924321589e-09 -5.032633110342846e-09 3.751758307995909e-09 1.159389632436348e-10 3.618338513535908e-10 2.372711189698959e-09
4.201020710103143e+00 1.498027849262170e-02 9.705157519953804e-01 4.022581462641246e-04 -7.909993857111276e-04 1.081419555178879e-05 1.259001358364197e-04 4.862966060060845e-05 -6.495131927221583e+00 6.112944988287250e-02 3.719134923908610e+00 2.401217295756711e-03 -9.598712735318399e-04 9.052996213777304e-05 -1.240209377260551e-03 6.161147790574108e-05 8.195674044666621e-09 -5.062903042434560e-09 3.795974209729622e-09 1.169468254323284e-10 3.678200302826952e-10 2.364843890130370e-09
4.203035130781190e+00 1.495013228363080e-02 9.706455401713728e-01 4.011974542657242e-04 -7.897170407451492e-04 1.085982854082206e-05 1.279996166270491e-04 4.855205294393227e-05 -6.497716478761173e+00 6.113719202899504e-02 3.726951236687036e+00 2.413359474893725e-03 -9.660489618335984e-04 9.047361856188048e-05 -1.239217086455140e-03 6.195660674115927e-05 8.185475655680645e-09 -5.091787695825463e-09 3.838621118878662e-09 1.179358759360534e-10 3.734999869573350e-10 2.357301845070402e-09
4.205330882302506e+00 1.491584986171498e-02 9.707929852093282e-01 3.999947928577214e-04 -7.882489834030091e-04 1.091309180633019e-05 1.303783355967782e-04 4.846331390130606e-05 -6.500654855502934e+00 6.114610774186612e-02 3.735880252009148e+00 2.427348662993908e-03 -9.730938057489030e-04 9.040811801426875e-05 -1.238063539377330e-03 6.235067028273711e-05 8.173627802881945e-09 -5.124594601618210e-09 3.887606084706596e-09 1.190955727733911e-10 3.799118418057804e-10 2.348692794296526e-09
4.207467069660582e+00 1.488402082030714e-02 9.709297343349159e-01 3.988813374876754e-04 -7.868775650930988e-04 1.096400928691523e-05 1.325786066183474e-04 4.838049475424777e-05 -6.503382121697272e+00 6.115448796149086e-02 3.744208910046554e+00 2.440500328445786e-03 -9.796531531960431e-04 9.034593786796848e-05 -1.236968486646364e-03 6.271803769917082e-05 8.162388489242821e-09 -5.155012510044340e-09 3.933552252834612e-09 1.202094996435635e-10 3.858194483457286e-10 2.340672272665796e-09
4.209635921217641e+00 1.485177456988124e-02 9.710681337430989e-01 3.977561095165831e-04 -7.854797092759094e-04 1.101705848576126e-05 1.347993384377873e-04 4.829616383327812e-05 -6.506144245001767e+00 6.116307508224843e-02 3.752684956675247e+00 2.453976058635154e-03 -9.863168418717200e-04 9.028159202363422e-05 -1.235835318559333e-03 6.309169602054119e-05 8.150765858321934e-09 -5.185786354655364e-09 3.980562106748373e-09 1.213755776786842e-10 3.917587451309346e-10 2.332519441010841e-09
4.211828656742171e+00 1.481924423442470e-02 9.712076067445529e-01 3.966235833700884e-04 -7.840608764068577e-04 1.107214567063611e-05 1.370309823095600e-04 4.821067034905363e-05 -6.508929716873768e+00 6.117183306199591e-02 3.761274935674490e+00 2.467716191722734e-03 -9.930580048226249e-04 9.021529354473799e-05 -1.234667795345827e-03 6.347014922153849e-05 8.138799189363243e-09 -5.216785341249378e-09 4.028459842204363e-09 1.225924097517859e-10 3.977030756549389e-10 2.324268735505119e-09
4.213889690044721e+00 1.478873273195100e-02 9.713382904304724e-01 3.955634893054207e-04 -7.827222760137149e-04 1.112531295792155e-05 1.391161722496855e-04 4.813011398256891e-05 -6.511541355151881e+00 6.118013092818976e-02 3.769367913858411e+00 2.480728491304617e-03 -9.993979777677266e-04 9.015183714189741e-05 -1.233550356675918e-03 6.382648599046548e-05 8.127353740059193e-09 -5.245816427987698e-09 4.073820313891086e-09 1.237725884116972e-10 4.032348148477981e-10 2.316507871975075e-09
4.215737859212481e+00 1.476142589368657e-02 9.714551380364973e-01 3.946163133546958e-04 -7.815177895749107e-04 1.117415573073601e-05 1.409756933102853e-04 4.805772126758698e-05 -6.513877843698985e+00 6.118762292505721e-02 3.776640702497396e+00 2.492470305874486e-03 -1.005086172385057e-03 9.009399542357482e-05 -1.232531823622105e-03 6.414651985778179e-05 8.116928011383120e-09 -5.271760456765257e-09 4.114776009864793e-09 1.248617562947405e-10 4.081491032453926e-10 2.309544573433082e-09
4.217947268217102e+00 1.472884786873928e-02 9.715944045259303e-01 3.934880118906564e-04 -7.800728178260811e-04 1.123398990874868e-05 1.431857006615680e-04 4.797098387458382e-05 -6.516664248746043e+00 6.119663875239967e-02 3.785354503324219e+00 2.506589865581310e-03 -1.011889868942024e-03 9.002368325467230e-05 -1.231293745556450e-03 6.452971862053179e-05 8.104263546737565e-09 -5.302663683565500e-09 4.164084585245007e-09 1.262025292698671e-10 4.139659382380714e-10 2.301215293895581e-09
4.220180751327140e+00 1.469598794549591e-02 9.717347244657274e-01 3.923515707165715e-04 -7.786066086843177e-04 1.129615060833352e-05 1.454055569754855e-04 4.788311418837875e-05 -6.519473472257893e+00 6.120581406098589e-02 3.794184887818683e+00 2.520945450510259e-03 -1.018771739652037e-03 8.995131631787840e-05 -1.230019543804092e-03 6.491776034738529e-05 8.091239307319018e-09 -5.333777989014771e-09 4.214315608520549e-09 1.276030185661538e-10 4.197821503990396e-10 2.292792624377319e-09
4.222102426316624e+00 1.466777415056973e-02 9.718550821159908e-01 3.913768998880258e-04 -7.773405187030144e-04 1.135101112448786e-05 1.473040286470537e-04 4.780737517584130e-05 -6.521884402341499e+00 6.121375398827786e-02 3.801799960923617e+00 2.533355562480839e-03 -1.024696066967132e-03 8.988801592188015e-05 -1.228905031311187e-03 6.525215861116579e-05 8.079855406372180e-09 -5.360445872221194e-09 4.257844203416737e-09 1.288454535482472e-10 4.247347655788114e-10 2.285545121203647e-09
4.224017768810559e+00 1.463970722691386e-02 9.719747006036784e-01 3.904081122821431e-04 -7.760746983727412e-04 1.140693409842062e-05 1.491855448664491e-04 4.773175501602960e-05 -6.524281732698719e+00 6.122170639550507e-02 3.809406062675632e+00 2.545772366440752e-03 -1.030603784636965e-03 8.982397081281125e-05 -1.227777456709135e-03 6.558593579886562e-05 8.068345732580767e-09 -5.386930004875993e-09 4.301514974612922e-09 1.301181455257109e-10 4.296228489509326e-10 2.278320436910267e-09
4.226316020014083e+00 1.460610013572187e-02 9.721177821196284e-01 3.892489100102639e-04 -7.745505511914700e-04 1.147567828728571e-05 1.514289834040521e-04 4.764085167305529e-05 -6.527150835617824e+00 6.123129518314458e-02 3.818554057930923e+00 2.560725904908781e-03 -1.037696341567518e-03 8.974586668315942e-05 -1.226402429187205e-03 6.598706555928671e-05 8.054320586711423e-09 -5.418580597293288e-09 4.354292821125603e-09 1.316911921532806e-10 4.354241422130082e-10 2.269650748134055e-09
4.228550883345661e+00 1.457349394687038e-02 9.722564465378100e-01 3.881248132499502e-04 -7.730630113554594e-04 1.154429934770608e-05 1.535958521189291e-04 4.755231305955541e-05 -6.529932922342204e+00 6.124066344170410e-02 3.827472103477252e+00 2.575315077315141e-03 -1.044597187072366e-03 8.966860449768808e-05 -1.225042300184070e-03 6.637777617169292e-05 8.040458632562807e-09 -5.449222154289789e-09 4.406009169499364e-09 1.332708474294470e-10 4.409988998221195e-10 2.261222477313964e-09
4.230691450750411e+00 1.454233176502858e-02 9.723888256907969e-01 3.870507809125700e-04 -7.716333557581040e-04 1.161164562998119e-05 1.556576111707727e-04 4.746738211828531e-05 -6.532590295126297e+00 6.124967250705617e-02 3.836034606244847e+00 2.589324926139413e-03 -1.051210421676045e-03 8.959339010566552e-05 -1.223718294145734e-03 6.675258832572748e-05 8.026975550625965e-09 -5.478443119380834e-09 4.455908048184049e-09 1.348303142362612e-10 4.462764192870321e-10 2.253152365163312e-09
4.232516007430951e+00 1.451582264750388e-02 9.725013265503613e-01 3.861371589735416e-04 -7.704111705937027e-04 1.167029941183949e-05 1.574044413748808e-04 4.739489854823786e-05 -6.534849672584238e+00 6.125737621317880e-02 3.843349097160894e+00 2.601288823798038e-03 -1.056850057875348e-03 8.952834406676084e-05 -1.222573340788880e-03 6.707251419066999e-05 8.015324391336311e-09 -5.503250171118474e-09 4.498722159857628e-09 1.361958883619811e-10 4.507267689734563e-10 2.246276408397759e-09
